,Model Name,Dataset,Subset ID,Is Filtered,Sensitive Feature,ndcg@5,recall@5,mrr@5,Differential Fairness of sensitive attribute,giniindex@5,popularitypercentage@5,Value Unfairness of sensitive attribute,Absolute Unfairness of sensitive attribute,Underestimation Unfairness of sensitive attribute,Overestimation Unfairness of sensitive attribute,NonParity Unfairness of sensitive attribute,Absolute Difference,KS Statistic of sensitive attribute,Generalized Cross Entropy,hit@5,Number of Users,Number of Items,Number of Ratings,Space Size,Shape,Density,Rating per User,Rating per Item,Gini Item,Gini User,Average Popularity,Standart Deviation of Popularity Bias,Skewness of Popularity Bias,Kurtosis of Popularity Bias,Average Long Tail Items,Standart Deviation of Long Tail Items,Skewness of Long Tail Items,Kurtosis of Long Tail Items,Mean Rating,Standart Deviation of Rating,Skewness of Rating,Kurtosis of Rating,Sensitive Attribute == 0 Percentage,Sensitive Attribute == 1 Percentage,Difference between Sensitive Attribute Percentage
281,FairGo_PMF,ml1m,36,Yes,Age,0.037,0.047,0.048,3.336,0.849,0.124,0.40963157894736846,0.3407368421052631,0.18110526315789474,0.14,0.024,0.024,0.035,-0.207,0.099,1463,1118,57610,1635634,1.309,0.035,39.378,51.53,0.643,0.53,0.133,0.049,0.258,0.35,0.231,0.139,2.062,6.161,3.598,1.097,-0.554,-0.319,20.03,79.97,59.94
282,NFCF,ml1m,36,Yes,Age,0.138,0.159,0.18,3.211,0.943,0.522,0.3722631578947369,0.3225263157894737,0.04336842105263158,0.26,0.014,0.014,0.071,-0.194,0.299,1463,1118,57610,1635634,1.309,0.035,39.378,51.53,0.643,0.53,0.133,0.049,0.258,0.35,0.231,0.139,2.062,6.161,3.598,1.097,-0.554,-0.319,20.03,79.97,59.94
283,PFCN_MLP,ml1m,36,Yes,Age,0.231,0.261,0.299,3.018,0.954,0.947,0.30636842105263157,0.23863157894736844,0.07294736842105265,0.171,0.02,0.02,0.06,-0.196,0.475,1463,1118,57610,1635634,1.309,0.035,39.378,51.53,0.643,0.53,0.133,0.049,0.258,0.35,0.231,0.139,2.062,6.161,3.598,1.097,-0.554,-0.319,20.03,79.97,59.94
284,FOCF,ml1m,36,Yes,Gender,0.271,0.304,0.348,2.378,0.957,0.976,0.26163157894736844,0.19289473684210526,0.17136842105263156,0.066,0.013,0.013,0.05,-0.143,0.536,1463,1118,57610,1635634,1.309,0.035,39.378,51.53,0.643,0.53,0.133,0.049,0.258,0.35,0.231,0.139,2.062,6.161,3.598,1.097,-0.554,-0.319,20.03,79.97,59.94
285,FairGo_PMF,ml1m,36,Yes,Gender,0.042,0.053,0.053,3.103,0.86,0.119,0.4022631578947368,0.332421052631579,0.18089473684210525,0.134,0.001,0.001,0.013,-0.137,0.106,1463,1118,57610,1635634,1.309,0.035,39.378,51.53,0.643,0.53,0.133,0.049,0.258,0.35,0.231,0.139,2.062,6.161,3.598,1.097,-0.554,-0.319,20.03,79.97,59.94
286,NFCF,ml1m,36,Yes,Gender,0.14,0.164,0.183,2.855,0.942,0.54,0.3592105263157895,0.3104736842105263,0.04005263157894737,0.277,0.015,0.015,0.055,-0.133,0.3,1463,1118,57610,1635634,1.309,0.035,39.378,51.53,0.643,0.53,0.133,0.049,0.258,0.35,0.231,0.139,2.062,6.161,3.598,1.097,-0.554,-0.319,20.03,79.97,59.94
287,PFCN_MLP,ml1m,36,Yes,Gender,0.216,0.243,0.283,2.702,0.951,0.941,0.2994736842105263,0.23305263157894737,0.07431578947368422,0.172,0.001,0.001,0.029,-0.137,0.45,1463,1118,57610,1635634,1.309,0.035,39.378,51.53,0.643,0.53,0.133,0.049,0.258,0.35,0.231,0.139,2.062,6.161,3.598,1.097,-0.554,-0.319,20.03,79.97,59.94
288,FOCF,ml1m,37,Yes,Age,0.271,0.284,0.358,3.119,0.962,0.973,0.292,0.231,0.209,0.083,0.023,0.023,0.103,-0.173,0.547,612,1460,29407,893520,0.419,0.033,48.051,20.142,0.627,0.52,0.121,0.044,0.28,-0.031,0.227,0.138,2.141,6.643,3.616,1.128,-0.582,-0.366,25.33,74.67,49.34
289,FairGo_PMF,ml1m,37,Yes,Age,0.033,0.039,0.042,3.481,0.874,0.139,0.456,0.384,0.214,0.242,0.008,0.008,0.023,-0.164,0.09,612,1460,29407,893520,0.419,0.033,48.051,20.142,0.627,0.52,0.121,0.044,0.28,-0.031,0.227,0.138,2.141,6.643,3.616,1.128,-0.582,-0.366,25.33,74.67,49.34
290,NFCF,ml1m,37,Yes,Age,0.127,0.141,0.179,3.915,0.949,0.488,0.461,0.402,0.053,0.408,0.015,0.015,0.085,-0.163,0.297,612,1460,29407,893520,0.419,0.033,48.051,20.142,0.627,0.52,0.121,0.044,0.28,-0.031,0.227,0.138,2.141,6.643,3.616,1.128,-0.582,-0.366,25.33,74.67,49.34
291,PFCN_MLP,ml1m,37,Yes,Age,0.242,0.248,0.33,3.729,0.965,0.943,0.365,0.281,0.085,0.28,0.012,0.012,0.049,-0.162,0.502,612,1460,29407,893520,0.419,0.033,48.051,20.142,0.627,0.52,0.121,0.044,0.28,-0.031,0.227,0.138,2.141,6.643,3.616,1.128,-0.582,-0.366,25.33,74.67,49.34
292,FOCF,ml1m,37,Yes,Gender,0.254,0.27,0.345,3.028,0.956,0.95,0.291,0.241,0.224,0.067,0.022,0.022,0.107,-0.186,0.551,612,1460,29407,893520,0.419,0.033,48.051,20.142,0.627,0.52,0.121,0.044,0.28,-0.031,0.227,0.138,2.141,6.643,3.616,1.128,-0.582,-0.366,25.33,74.67,49.34
293,FairGo_PMF,ml1m,37,Yes,Gender,0.035,0.045,0.048,3.404,0.876,0.144,0.451,0.389,0.217,0.234,0.021,0.021,0.034,-0.184,0.096,612,1460,29407,893520,0.419,0.033,48.051,20.142,0.627,0.52,0.121,0.044,0.28,-0.031,0.227,0.138,2.141,6.643,3.616,1.128,-0.582,-0.366,25.33,74.67,49.34
294,NFCF,ml1m,37,Yes,Gender,0.116,0.118,0.168,3.912,0.941,0.485,0.467,0.404,0.058,0.409,0.003,0.003,0.053,-0.169,0.273,612,1460,29407,893520,0.419,0.033,48.051,20.142,0.627,0.52,0.121,0.044,0.28,-0.031,0.227,0.138,2.141,6.643,3.616,1.128,-0.582,-0.366,25.33,74.67,49.34
295,PFCN_MLP,ml1m,37,Yes,Gender,0.221,0.239,0.303,3.764,0.965,0.925,0.375,0.298,0.076,0.299,0.001,0.001,0.032,-0.169,0.498,612,1460,29407,893520,0.419,0.033,48.051,20.142,0.627,0.52,0.121,0.044,0.28,-0.031,0.227,0.138,2.141,6.643,3.616,1.128,-0.582,-0.366,25.33,74.67,49.34
296,FOCF,ml1m,38,Yes,Age,0.254,0.26,0.352,3.435,0.971,0.986,0.297,0.215,0.148,0.149,0.004,0.004,0.034,-0.156,0.566,578,1624,37993,938672,0.356,0.04,65.732,23.395,0.619,0.526,0.142,0.046,0.206,-0.132,0.222,0.127,1.966,5.589,3.625,1.104,-0.591,-0.276,22.66,77.34,54.68
297,FairGo_PMF,ml1m,38,Yes,Age,0.032,0.037,0.044,3.531,0.904,0.125,0.443,0.376,0.198,0.245,0.009,0.009,0.025,-0.149,0.09,578,1624,37993,938672,0.356,0.04,65.732,23.395,0.619,0.526,0.142,0.046,0.206,-0.132,0.222,0.127,1.966,5.589,3.625,1.104,-0.591,-0.276,22.66,77.34,54.68
298,NFCF,ml1m,38,Yes,Age,0.045,0.045,0.072,3.901,0.955,0.18,0.414,0.358,0.047,0.367,0.002,0.002,0.037,-0.154,0.135,578,1624,37993,938672,0.356,0.04,65.732,23.395,0.619,0.526,0.142,0.046,0.206,-0.132,0.222,0.127,1.966,5.589,3.625,1.104,-0.591,-0.276,22.66,77.34,54.68
299,PFCN_MLP,ml1m,38,Yes,Age,0.224,0.209,0.33,3.77,0.97,0.968,0.357,0.281,0.067,0.291,0.004,0.004,0.031,-0.153,0.491,578,1624,37993,938672,0.356,0.04,65.732,23.395,0.619,0.526,0.142,0.046,0.206,-0.132,0.222,0.127,1.966,5.589,3.625,1.104,-0.591,-0.276,22.66,77.34,54.68
300,FOCF,ml1m,38,Yes,Gender,0.235,0.223,0.348,3.28,0.971,0.986,0.283,0.223,0.183,0.099,0.037,0.037,0.127,-0.217,0.538,578,1624,37993,938672,0.356,0.04,65.732,23.395,0.619,0.526,0.142,0.046,0.206,-0.132,0.222,0.127,1.966,5.589,3.625,1.104,-0.591,-0.276,22.66,77.34,54.68
301,FairGo_PMF,ml1m,38,Yes,Gender,0.027,0.035,0.03,3.621,0.901,0.112,0.428,0.357,0.205,0.223,0.006,0.006,0.019,-0.2,0.068,578,1624,37993,938672,0.356,0.04,65.732,23.395,0.619,0.526,0.142,0.046,0.206,-0.132,0.222,0.127,1.966,5.589,3.625,1.104,-0.591,-0.276,22.66,77.34,54.68
302,NFCF,ml1m,38,Yes,Gender,0.044,0.051,0.064,3.942,0.959,0.193,0.455,0.406,0.038,0.417,0.004,0.004,0.071,-0.195,0.145,578,1624,37993,938672,0.356,0.04,65.732,23.395,0.619,0.526,0.142,0.046,0.206,-0.132,0.222,0.127,1.966,5.589,3.625,1.104,-0.591,-0.276,22.66,77.34,54.68
303,PFCN_MLP,ml1m,38,Yes,Gender,0.214,0.209,0.31,3.809,0.972,0.952,0.382,0.317,0.056,0.326,0.018,0.018,0.07,-0.201,0.519,578,1624,37993,938672,0.356,0.04,65.732,23.395,0.619,0.526,0.142,0.046,0.206,-0.132,0.222,0.127,1.966,5.589,3.625,1.104,-0.591,-0.276,22.66,77.34,54.68
304,FOCF,ml1m,39,Yes,Age,0.284,0.359,0.306,2.315,0.928,0.868,0.2661052631578947,0.19636842105263158,0.1695263157894737,0.049,0.02,0.02,0.081,-0.174,0.501,1448,715,37078,1035320,2.025,0.036,25.606,51.857,0.619,0.533,0.122,0.049,0.598,2.259,0.245,0.154,2.154,6.305,3.584,1.099,-0.539,-0.316,21.41,78.59,57.18
305,FairGo_PMF,ml1m,39,Yes,Age,0.033,0.046,0.035,2.858,0.823,0.077,0.40963157894736846,0.3407368421052631,0.18110526315789474,0.095,0.02,0.02,0.037,-0.152,0.071,1448,715,37078,1035320,2.025,0.036,25.606,51.857,0.619,0.533,0.122,0.049,0.598,2.259,0.245,0.154,2.154,6.305,3.584,1.099,-0.539,-0.316,21.41,78.59,57.18
306,NFCF,ml1m,39,Yes,Age,0.14,0.172,0.165,2.701,0.929,0.503,0.3722631578947369,0.3225263157894737,0.04336842105263158,0.214,0.008,0.008,0.059,-0.167,0.258,1448,715,37078,1035320,2.025,0.036,25.606,51.857,0.619,0.533,0.122,0.049,0.598,2.259,0.245,0.154,2.154,6.305,3.584,1.099,-0.539,-0.316,21.41,78.59,57.18
307,PFCN_MLP,ml1m,39,Yes,Age,0.236,0.305,0.258,2.528,0.948,0.978,0.30636842105263157,0.23863157894736844,0.07294736842105265,0.161,0.014,0.014,0.051,-0.169,0.438,1448,715,37078,1035320,2.025,0.036,25.606,51.857,0.619,0.533,0.122,0.049,0.598,2.259,0.245,0.154,2.154,6.305,3.584,1.099,-0.539,-0.316,21.41,78.59,57.18
308,FOCF,ml1m,39,Yes,Gender,0.275,0.346,0.305,2.004,0.928,0.858,0.26163157894736844,0.19289473684210526,0.17136842105263156,0.056,0.009,0.009,0.035,-0.106,0.497,1448,715,37078,1035320,2.025,0.036,25.606,51.857,0.619,0.533,0.122,0.049,0.598,2.259,0.245,0.154,2.154,6.305,3.584,1.099,-0.539,-0.316,21.41,78.59,57.18
309,FairGo_PMF,ml1m,39,Yes,Gender,0.029,0.04,0.032,2.743,0.823,0.084,0.4022631578947368,0.332421052631579,0.18089473684210525,0.105,0.002,0.002,0.011,-0.104,0.061,1448,715,37078,1035320,2.025,0.036,25.606,51.857,0.619,0.533,0.122,0.049,0.598,2.259,0.245,0.154,2.154,6.305,3.584,1.099,-0.539,-0.316,21.41,78.59,57.18
310,NFCF,ml1m,39,Yes,Gender,0.151,0.185,0.173,2.362,0.927,0.484,0.3592105263157895,0.3104736842105263,0.04005263157894737,0.233,0.006,0.006,0.034,-0.101,0.267,1448,715,37078,1035320,2.025,0.036,25.606,51.857,0.619,0.533,0.122,0.049,0.598,2.259,0.245,0.154,2.154,6.305,3.584,1.099,-0.539,-0.316,21.41,78.59,57.18
311,PFCN_MLP,ml1m,39,Yes,Gender,0.227,0.294,0.248,2.191,0.945,0.962,0.2994736842105263,0.23305263157894737,0.07431578947368422,0.139,0.007,0.007,0.051,-0.105,0.431,1448,715,37078,1035320,2.025,0.036,25.606,51.857,0.619,0.533,0.122,0.049,0.598,2.259,0.245,0.154,2.154,6.305,3.584,1.099,-0.539,-0.316,21.41,78.59,57.18
312,FOCF,ml1m,40,Yes,Age,0.25,0.253,0.338,2.786,0.965,0.987,0.252,0.176,0.175,0.076,0.005,0.005,0.032,-0.193,0.543,1355,1528,74382,2070440,0.887,0.036,54.894,48.679,0.623,0.524,0.131,0.048,0.154,0.036,0.232,0.14,2.046,6.076,3.619,1.107,-0.588,-0.286,22.51,77.49,54.98
313,FairGo_PMF,ml1m,40,Yes,Age,0.043,0.05,0.063,3.5,0.888,0.185,0.414,0.333,0.17,0.244,0.002,0.002,0.01,-0.192,0.125,1355,1528,74382,2070440,0.887,0.036,54.894,48.679,0.623,0.524,0.131,0.048,0.154,0.036,0.232,0.14,2.046,6.076,3.619,1.107,-0.588,-0.286,22.51,77.49,54.98
314,NFCF,ml1m,40,Yes,Age,0.102,0.109,0.149,3.499,0.954,0.464,0.35,0.302,0.036,0.314,0.002,0.002,0.034,-0.191,0.255,1355,1528,74382,2070440,0.887,0.036,54.894,48.679,0.623,0.524,0.131,0.048,0.154,0.036,0.232,0.14,2.046,6.076,3.619,1.107,-0.588,-0.286,22.51,77.49,54.98
315,PFCN_MLP,ml1m,40,Yes,Age,0.233,0.239,0.316,3.298,0.968,0.987,0.292,0.224,0.061,0.231,0.009,0.009,0.034,-0.187,0.518,1355,1528,74382,2070440,0.887,0.036,54.894,48.679,0.623,0.524,0.131,0.048,0.154,0.036,0.232,0.14,2.046,6.076,3.619,1.107,-0.588,-0.286,22.51,77.49,54.98
316,FOCF,ml1m,40,Yes,Gender,0.266,0.276,0.35,2.536,0.964,0.984,0.246,0.172,0.178,0.068,0.008,0.008,0.051,-0.128,0.549,1355,1528,74382,2070440,0.887,0.036,54.894,48.679,0.623,0.524,0.131,0.048,0.154,0.036,0.232,0.14,2.046,6.076,3.619,1.107,-0.588,-0.286,22.51,77.49,54.98
317,FairGo_PMF,ml1m,40,Yes,Gender,0.038,0.046,0.053,3.144,0.884,0.18,0.394,0.32,0.174,0.219,0.005,0.005,0.014,-0.126,0.109,1355,1528,74382,2070440,0.887,0.036,54.894,48.679,0.623,0.524,0.131,0.048,0.154,0.036,0.232,0.14,2.046,6.076,3.619,1.107,-0.588,-0.286,22.51,77.49,54.98
318,NFCF,ml1m,40,Yes,Gender,0.111,0.12,0.158,3.202,0.958,0.509,0.323,0.277,0.031,0.293,0.009,0.009,0.06,-0.121,0.272,1355,1528,74382,2070440,0.887,0.036,54.894,48.679,0.623,0.524,0.131,0.048,0.154,0.036,0.232,0.14,2.046,6.076,3.619,1.107,-0.588,-0.286,22.51,77.49,54.98
319,PFCN_MLP,ml1m,40,Yes,Gender,0.241,0.253,0.321,3.016,0.968,0.977,0.283,0.216,0.056,0.227,0.001,0.001,0.027,-0.123,0.525,1355,1528,74382,2070440,0.887,0.036,54.894,48.679,0.623,0.524,0.131,0.048,0.154,0.036,0.232,0.14,2.046,6.076,3.619,1.107,-0.588,-0.286,22.51,77.49,54.98
320,FOCF,ml1m,41,Yes,Age,0.223,0.231,0.297,3.532,0.959,0.965,0.2661052631578947,0.19636842105263158,0.1695263157894737,0.09,0.006,0.006,0.036,-0.234,0.473,385,1318,20341,507430,0.292,0.04,52.834,15.433,0.602,0.539,0.123,0.039,-0.075,0.101,0.225,0.138,2.272,7.455,3.499,1.112,-0.482,-0.416,22.6,77.4,54.8
321,FairGo_PMF,ml1m,41,Yes,Age,0.034,0.042,0.05,3.519,0.885,0.154,0.40963157894736846,0.3407368421052631,0.18110526315789474,0.163,0.03,0.03,0.047,-0.21,0.093,385,1318,20341,507430,0.292,0.04,52.834,15.433,0.602,0.539,0.123,0.039,-0.075,0.101,0.225,0.138,2.272,7.455,3.499,1.112,-0.482,-0.416,22.6,77.4,54.8
322,NFCF,ml1m,41,Yes,Age,0.086,0.1,0.112,4.212,0.947,0.417,0.3722631578947369,0.3225263157894737,0.04336842105263158,0.307,0.012,0.012,0.057,-0.227,0.197,385,1318,20341,507430,0.292,0.04,52.834,15.433,0.602,0.539,0.123,0.039,-0.075,0.101,0.225,0.138,2.272,7.455,3.499,1.112,-0.482,-0.416,22.6,77.4,54.8
323,PFCN_MLP,ml1m,41,Yes,Age,0.069,0.086,0.09,3.905,0.967,0.236,0.30636842105263157,0.23863157894736844,0.07294736842105265,0.173,0.0,0.0,0.0,-0.231,0.19,385,1318,20341,507430,0.292,0.04,52.834,15.433,0.602,0.539,0.123,0.039,-0.075,0.101,0.225,0.138,2.272,7.455,3.499,1.112,-0.482,-0.416,22.6,77.4,54.8
324,FOCF,ml1m,41,Yes,Gender,0.236,0.259,0.301,3.483,0.961,0.959,0.26163157894736844,0.19289473684210526,0.17136842105263156,0.12,0.032,0.032,0.113,-0.175,0.499,385,1318,20341,507430,0.292,0.04,52.834,15.433,0.602,0.539,0.123,0.039,-0.075,0.101,0.225,0.138,2.272,7.455,3.499,1.112,-0.482,-0.416,22.6,77.4,54.8
325,FairGo_PMF,ml1m,41,Yes,Gender,0.026,0.034,0.034,3.319,0.888,0.166,0.4022631578947368,0.332421052631579,0.18089473684210525,0.17,0.009,0.009,0.031,-0.167,0.081,385,1318,20341,507430,0.292,0.04,52.834,15.433,0.602,0.539,0.123,0.039,-0.075,0.101,0.225,0.138,2.272,7.455,3.499,1.112,-0.482,-0.416,22.6,77.4,54.8
326,NFCF,ml1m,41,Yes,Gender,0.043,0.047,0.07,3.969,0.959,0.206,0.3592105263157895,0.3104736842105263,0.04005263157894737,0.318,0.001,0.001,0.026,-0.162,0.112,385,1318,20341,507430,0.292,0.04,52.834,15.433,0.602,0.539,0.123,0.039,-0.075,0.101,0.225,0.138,2.272,7.455,3.499,1.112,-0.482,-0.416,22.6,77.4,54.8
327,PFCN_MLP,ml1m,41,Yes,Gender,0.068,0.084,0.088,3.658,0.965,0.276,0.2994736842105263,0.23305263157894737,0.07431578947368422,0.173,0.0,0.0,0.0,-0.162,0.171,385,1318,20341,507430,0.292,0.04,52.834,15.433,0.602,0.539,0.123,0.039,-0.075,0.101,0.225,0.138,2.272,7.455,3.499,1.112,-0.482,-0.416,22.6,77.4,54.8
328,FOCF,ml1m,42,Yes,Age,0.292,0.365,0.323,2.039,0.93,0.866,0.2661052631578947,0.19636842105263158,0.1695263157894737,0.034,0.01,0.01,0.046,-0.169,0.511,1811,707,40254,1280377,2.562,0.031,22.227,56.936,0.635,0.537,0.128,0.062,0.882,2.219,0.256,0.171,1.941,4.55,3.527,1.122,-0.517,-0.396,23.3,76.7,53.4
329,FairGo_PMF,ml1m,42,Yes,Age,0.037,0.051,0.04,3.051,0.816,0.057,0.40963157894736846,0.3407368421052631,0.18110526315789474,0.096,0.031,0.031,0.043,-0.183,0.073,1811,707,40254,1280377,2.562,0.031,22.227,56.936,0.635,0.537,0.128,0.062,0.882,2.219,0.256,0.171,1.941,4.55,3.527,1.122,-0.517,-0.396,23.3,76.7,53.4
330,NFCF,ml1m,42,Yes,Age,0.178,0.206,0.206,2.588,0.933,0.407,0.3722631578947369,0.3225263157894737,0.04336842105263158,0.215,0.005,0.005,0.033,-0.164,0.295,1811,707,40254,1280377,2.562,0.031,22.227,56.936,0.635,0.537,0.128,0.062,0.882,2.219,0.256,0.171,1.941,4.55,3.527,1.122,-0.517,-0.396,23.3,76.7,53.4
331,PFCN_MLP,ml1m,42,Yes,Age,0.268,0.334,0.296,2.436,0.945,0.967,0.30636842105263157,0.23863157894736844,0.07294736842105265,0.137,0.019,0.019,0.061,-0.169,0.471,1811,707,40254,1280377,2.562,0.031,22.227,56.936,0.635,0.537,0.128,0.062,0.882,2.219,0.256,0.171,1.941,4.55,3.527,1.122,-0.517,-0.396,23.3,76.7,53.4
332,FOCF,ml1m,42,Yes,Gender,0.305,0.374,0.338,2.29,0.931,0.854,0.26163157894736844,0.19289473684210526,0.17136842105263156,0.048,0.002,0.002,0.022,-0.106,0.516,1811,707,40254,1280377,2.562,0.031,22.227,56.936,0.635,0.537,0.128,0.062,0.882,2.219,0.256,0.171,1.941,4.55,3.527,1.122,-0.517,-0.396,23.3,76.7,53.4
333,FairGo_PMF,ml1m,42,Yes,Gender,0.032,0.044,0.037,2.777,0.818,0.058,0.4022631578947368,0.332421052631579,0.18089473684210525,0.112,0.001,0.001,0.012,-0.106,0.068,1811,707,40254,1280377,2.562,0.031,22.227,56.936,0.635,0.537,0.128,0.062,0.882,2.219,0.256,0.171,1.941,4.55,3.527,1.122,-0.517,-0.396,23.3,76.7,53.4
334,NFCF,ml1m,42,Yes,Gender,0.183,0.216,0.21,2.744,0.928,0.433,0.3592105263157895,0.3104736842105263,0.04005263157894737,0.206,0.008,0.008,0.039,-0.103,0.308,1811,707,40254,1280377,2.562,0.031,22.227,56.936,0.635,0.537,0.128,0.062,0.882,2.219,0.256,0.171,1.941,4.55,3.527,1.122,-0.517,-0.396,23.3,76.7,53.4
335,PFCN_MLP,ml1m,42,Yes,Gender,0.279,0.34,0.308,2.574,0.944,0.943,0.2994736842105263,0.23305263157894737,0.07431578947368422,0.142,0.011,0.011,0.049,-0.103,0.473,1811,707,40254,1280377,2.562,0.031,22.227,56.936,0.635,0.537,0.128,0.062,0.882,2.219,0.256,0.171,1.941,4.55,3.527,1.122,-0.517,-0.396,23.3,76.7,53.4
336,FOCF,ml1m,43,Yes,Age,0.319,0.432,0.305,3.059,0.864,0.627,0.2661052631578947,0.19636842105263158,0.1695263157894737,0.057,0.021,0.021,0.101,-0.234,0.496,517,411,6241,212487,1.258,0.029,12.072,15.185,0.599,0.52,0.108,0.056,0.669,0.636,0.305,0.215,1.74,2.948,3.606,1.149,-0.59,-0.382,22.24,77.76,55.52
337,FairGo_PMF,ml1m,43,Yes,Age,0.024,0.03,0.027,2.793,0.775,0.065,0.40963157894736846,0.3407368421052631,0.18110526315789474,0.054,0.025,0.025,0.08,-0.243,0.042,517,411,6241,212487,1.258,0.029,12.072,15.185,0.599,0.52,0.108,0.056,0.669,0.636,0.305,0.215,1.74,2.948,3.606,1.149,-0.59,-0.382,22.24,77.76,55.52
338,NFCF,ml1m,43,Yes,Age,0.116,0.171,0.107,3.522,0.932,0.285,0.3722631578947369,0.3225263157894737,0.04336842105263158,0.149,0.005,0.005,0.079,-0.226,0.197,517,411,6241,212487,1.258,0.029,12.072,15.185,0.599,0.52,0.108,0.056,0.669,0.636,0.305,0.215,1.74,2.948,3.606,1.149,-0.59,-0.382,22.24,77.76,55.52
339,PFCN_MLP,ml1m,43,Yes,Age,0.179,0.271,0.161,3.239,0.941,0.657,0.30636842105263157,0.23863157894736844,0.07294736842105265,0.103,0.011,0.011,0.13,-0.229,0.307,517,411,6241,212487,1.258,0.029,12.072,15.185,0.599,0.52,0.108,0.056,0.669,0.636,0.305,0.215,1.74,2.948,3.606,1.149,-0.59,-0.382,22.24,77.76,55.52
340,FOCF,ml1m,43,Yes,Gender,0.329,0.446,0.315,2.649,0.868,0.64,0.26163157894736844,0.19289473684210526,0.17136842105263156,0.036,0.003,0.003,0.083,-0.137,0.508,517,411,6241,212487,1.258,0.029,12.072,15.185,0.599,0.52,0.108,0.056,0.669,0.636,0.305,0.215,1.74,2.948,3.606,1.149,-0.59,-0.382,22.24,77.76,55.52
341,FairGo_PMF,ml1m,43,Yes,Gender,0.022,0.033,0.023,2.771,0.781,0.068,0.4022631578947368,0.332421052631579,0.18089473684210525,0.046,0.011,0.011,0.046,-0.142,0.046,517,411,6241,212487,1.258,0.029,12.072,15.185,0.599,0.52,0.108,0.056,0.669,0.636,0.305,0.215,1.74,2.948,3.606,1.149,-0.59,-0.382,22.24,77.76,55.52
342,NFCF,ml1m,43,Yes,Gender,0.114,0.176,0.104,3.194,0.931,0.292,0.3592105263157895,0.3104736842105263,0.04005263157894737,0.182,0.012,0.012,0.141,-0.139,0.209,517,411,6241,212487,1.258,0.029,12.072,15.185,0.599,0.52,0.108,0.056,0.669,0.636,0.305,0.215,1.74,2.948,3.606,1.149,-0.59,-0.382,22.24,77.76,55.52
343,PFCN_MLP,ml1m,43,Yes,Gender,0.204,0.288,0.191,2.937,0.937,0.885,0.2994736842105263,0.23305263157894737,0.07431578947368422,0.111,0.016,0.016,0.097,-0.141,0.332,517,411,6241,212487,1.258,0.029,12.072,15.185,0.599,0.52,0.108,0.056,0.669,0.636,0.305,0.215,1.74,2.948,3.606,1.149,-0.59,-0.382,22.24,77.76,55.52
344,FOCF,ml1m,44,Yes,Age,0.275,0.31,0.334,3.714,0.939,0.81,0.2661052631578947,0.19636842105263158,0.1695263157894737,0.1,0.027,0.027,0.101,-0.273,0.501,448,1083,17781,485184,0.414,0.037,39.69,16.418,0.603,0.566,0.123,0.049,0.194,0.516,0.244,0.154,2.233,6.684,3.559,1.117,-0.505,-0.424,17.41,82.59,65.18
345,FairGo_PMF,ml1m,44,Yes,Age,0.021,0.03,0.024,3.437,0.86,0.055,0.40963157894736846,0.3407368421052631,0.18110526315789474,0.156,0.015,0.015,0.046,-0.272,0.051,448,1083,17781,485184,0.414,0.037,39.69,16.418,0.603,0.566,0.123,0.049,0.194,0.516,0.244,0.154,2.233,6.684,3.559,1.117,-0.505,-0.424,17.41,82.59,65.18
346,NFCF,ml1m,44,Yes,Age,0.057,0.083,0.059,4.221,0.943,0.129,0.3722631578947369,0.3225263157894737,0.04336842105263158,0.325,0.003,0.003,0.072,-0.26,0.119,448,1083,17781,485184,0.414,0.037,39.69,16.418,0.603,0.566,0.123,0.049,0.194,0.516,0.244,0.154,2.233,6.684,3.559,1.117,-0.505,-0.424,17.41,82.59,65.18
347,PFCN_MLP,ml1m,44,Yes,Age,0.23,0.249,0.283,3.948,0.956,0.879,0.30636842105263157,0.23863157894736844,0.07294736842105265,0.197,0.015,0.015,0.08,-0.255,0.434,448,1083,17781,485184,0.414,0.037,39.69,16.418,0.603,0.566,0.123,0.049,0.194,0.516,0.244,0.154,2.233,6.684,3.559,1.117,-0.505,-0.424,17.41,82.59,65.18
348,FOCF,ml1m,44,Yes,Gender,0.273,0.314,0.331,2.966,0.939,0.838,0.26163157894736844,0.19289473684210526,0.17136842105263156,0.078,0.021,0.021,0.094,-0.148,0.53,448,1083,17781,485184,0.414,0.037,39.69,16.418,0.603,0.566,0.123,0.049,0.194,0.516,0.244,0.154,2.233,6.684,3.559,1.117,-0.505,-0.424,17.41,82.59,65.18
349,FairGo_PMF,ml1m,44,Yes,Gender,0.027,0.036,0.029,3.31,0.854,0.053,0.4022631578947368,0.332421052631579,0.18089473684210525,0.154,0.015,0.015,0.043,-0.129,0.058,448,1083,17781,485184,0.414,0.037,39.69,16.418,0.603,0.566,0.123,0.049,0.194,0.516,0.244,0.154,2.233,6.684,3.559,1.117,-0.505,-0.424,17.41,82.59,65.18
350,NFCF,ml1m,44,Yes,Gender,0.037,0.058,0.036,3.584,0.955,0.121,0.3592105263157895,0.3104736842105263,0.04005263157894737,0.316,0.003,0.003,0.044,-0.139,0.085,448,1083,17781,485184,0.414,0.037,39.69,16.418,0.603,0.566,0.123,0.049,0.194,0.516,0.244,0.154,2.233,6.684,3.559,1.117,-0.505,-0.424,17.41,82.59,65.18
